time,open,high,low,close,Resistance Zone - 1 - High,Resistance Zone - 1 - Low,Support Zone - 1 - High,Support Zone - 1 - Low,Supply Demand - 1 - High,Supply Demand - 1 - Low,Resistance Zone - 2 - High,Resistance Zone - 2 - Low,Support Zone - 2 - High,Support Zone - 2 - Low,Supply Demand - 2 - High,Supply Demand - 2 - Low,Resistance Zone - 3 - High,Resistance Zone - 3 - Low,Support Zone - 3 - High,Support Zone - 3 - Low,Supply Demand - 3 - High,Supply Demand - 3 - Low,Resistance Zone - 4 - High,Resistance Zone - 4 - Low,Support Zone - 4 - High,Support Zone - 4 - Low,Supply Demand - 4 - High,Supply Demand - 4 - Low,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot
2018-10-03,31000,31480,31000,31363,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-10-04,31200,31537,31200,31417,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-10-05,31302,31670,31261,31643,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-10-08,31531,31531,31202,31220,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-10-09,31305,31400,31231,31283,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-10-10,31366,31395,31267,31381,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-10-11,31447,32014,31431,31991,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-10-12,31898,31898,31730,31846,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-10-15,31900,32311,31831,32066,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-10-16,32072,32160,31851,31868,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-10-17,31834,32020,31783,31861,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-10-18,31937,32097,31826,32072,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-10-19,32047,32047,31863,31902,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-10-22,31880,31916,31800,31894,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-10-23,31965,32280,31958,32064,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-10-24,31970,32029,31785,31913,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-10-25,32114,32114,31841,31861,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-10-26,31964,32213,31901,31937,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-10-29,31903,32020,31846,31888,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-10-30,31919,31939,31760,31837,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-10-31,31851,31899,31711,31748,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-11-01,31787,31938,31745,31892,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-11-02,31821,31835,31600,31750,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-11-05,31736,31835,31681,31702,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-11-06,31718,31876,31632,31646,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-11-07,31687,31687,31551,31589,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-11-08,31501,31501,31212,31406,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-11-09,31310,31372,30942,31016,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-11-12,31100,31169,30969,31001,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-11-13,30909,30919,30751,30769,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-11-14,30704,30845,30605,30822,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-11-15,30924,30937,30720,30821,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-11-16,30845,31147,30810,31007,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-11-19,31010,31040,30765,30879,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-11-20,30787,30990,30758,30814,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-11-21,30775,30895,30725,30825,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-11-22,30855,30880,30568,30609,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-11-23,30540,30548,30412,30495,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-11-26,30471,30661,30445,30547,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-11-27,30563,30630,30365,30402,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-11-28,30365,30578,30250,30434,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-11-29,30338,30339,30191,30204,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-11-30,30375,30420,30180,30244,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-12-03,30316,30900,30316,30889,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-12-04,30936,31126,30913,31106,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-12-05,31001,31086,30885,31075,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-12-06,31150,31296,31062,31089,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-12-07,31071,32021,31024,31595,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-12-10,31647,32118,31530,32028,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-12-11,31949,31988,31740,31935,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-12-12,31817,31838,31692,31732,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-12-13,31636,31698,31486,31527,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-12-14,31568,31641,31503,31553,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-12-17,31496,31639,31411,31630,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-12-18,31530,31563,31140,31163,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-12-19,31100,31344,31064,31227,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-12-20,31159,31320,31002,31311,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-12-21,31244,31387,31148,31193,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-12-24,31300,31470,31270,31460,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-12-26,31470,31740,31470,31559,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-12-27,31500,31768,31500,31713,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-12-28,31665,31734,31585,31598,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2018-12-31,31571,31595,31300,31391,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-01-01,31409,31461,31357,31422,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-01-02,31421,31704,31369,31610,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-01-03,31700,31938,31681,31789,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-01-04,31879,31879,31441,31456,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-01-07,31529,31758,31448,31648,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-01-08,31618,31757,31565,31741,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-01-09,31633,32019,31633,32001,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-01-10,32048,32135,31853,31880,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-01-11,31953,32076,31895,31928,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-01-14,31989,32220,31975,32141,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-01-15,32130,32277,32110,32180,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-01-16,32198,32300,32110,32286,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-01-17,32290,32390,32205,32268,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-01-18,32276,32319,32055,32091,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-01-21,32044,32195,31985,32043,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-01-22,31998,32194,31957,32160,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-01-23,32159,32217,32057,32140,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-01-24,32138,32151,31981,32013,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-01-25,32032,32382,32009,32343,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-01-28,32340,32589,32340,32547,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-01-29,32545,32939,32545,32900,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-01-30,32918,32989,32827,32899,NaN,NaN,NaN,NaN,NaN,NaN,30464,30170,28254,28102,30464,30170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-01-31,33000,33217,32926,33096,NaN,NaN,NaN,NaN,NaN,NaN,33217,32926,28254,28102,33217,32926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-02-01,33108,33445,33022,33416,NaN,NaN,NaN,NaN,NaN,NaN,33445,33022,28254,28102,33445,33022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-02-04,33548,33646,33342,33467,NaN,NaN,NaN,NaN,NaN,NaN,33646,33342,28254,28102,33646,33342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-02-05,33434,33495,33341,33367,NaN,NaN,NaN,NaN,NaN,NaN,33495,33341,28254,28102,33495,33341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-02-06,33360,33445,33305,33327,NaN,NaN,NaN,NaN,NaN,NaN,33445,33305,28254,28102,33445,33305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-02-07,33285,33285,33035,33169,NaN,NaN,NaN,NaN,NaN,NaN,33445,33305,28254,28102,33445,33305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-02-08,33199,33258,33011,33242,NaN,NaN,NaN,NaN,NaN,NaN,33445,33305,28254,28102,33445,33305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-02-11,33200,33200,32908,33046,NaN,NaN,NaN,NaN,NaN,NaN,33445,33305,28254,28102,33445,33305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-02-12,32995,33075,32813,32851,NaN,NaN,NaN,NaN,NaN,NaN,33445,33305,28254,28102,33445,33305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-02-13,32854,33145,32805,33011,NaN,NaN,NaN,NaN,NaN,NaN,33445,33305,28254,28102,33445,33305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-02-14,32950,33107,32874,33079,NaN,NaN,NaN,NaN,NaN,NaN,33445,33305,28254,28102,33445,33305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-02-15,33140,33410,33140,33384,NaN,NaN,NaN,NaN,NaN,NaN,33445,33305,28254,28102,33445,33305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-02-18,33450,33617,33450,33608,NaN,NaN,NaN,NaN,NaN,NaN,33445,33305,28254,28102,33445,33305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-02-19,33650,33900,33581,33899,NaN,NaN,NaN,NaN,NaN,NaN,33445,33305,28254,28102,33445,33305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-02-20,33943,34031,33833,33870,NaN,NaN,NaN,NaN,NaN,NaN,33445,33305,28254,28102,33445,33305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-02-21,33780,33799,33449,33449,NaN,NaN,NaN,NaN,NaN,NaN,33445,33305,28254,28102,33445,33305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-02-22,33448,33560,33330,33517,NaN,NaN,NaN,NaN,NaN,NaN,33445,33305,28254,28102,33445,33305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-02-25,33511,33539,33280,33300,NaN,NaN,NaN,NaN,NaN,NaN,33445,33305,28254,28102,33445,33305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-02-26,33450,33598,33334,33367,NaN,NaN,NaN,NaN,NaN,NaN,33445,33305,28254,28102,33445,33305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2019-02-27,33461,33617,33242,33286,NaN,NaN,NaN,NaN,NaN,NaN,33445,33305,28254,28102,33445,33305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
